23.0	800.0	1.0	170.0
9.0	1200.0	1.0	170.0
16.0	2800.0	1.0	125.5
3.0	3000.0	1.0	125.5
19.0	3900.0	1.0	110.5
17.0	4100.0	1.0	125.5
13.0	4300.0	1.0	125.5
10.0	4600.0	1.0	110.5
6.0	6500.0	1.0	125.5
14.0	6900.0	1.0	125.5
5.0	7000.0	1.0	125.5
12.0	7100.0	1.0	85.0
15.0	8500.0	1.0	85.0
20.0	8700.0	1.0	85.0
21.0	9200.0	1.0	85.0
7.0	9300.0	1.0	85.0
22.0	9600.0	1.0	85.0
18.0	9800.0	1.0	85.0
4.0	11000.0	1.0	110.5
1.0	12000.0	1.0	85.0
2.0	8000.0	0.0	85.0
11.0	8900.0	0.0	85.0
8.0	12400.0	0.0	85.0
